question_key	question
Sooth_QGen#be5f2b2cd6ea	Will the Kalshi YES mid-market price for Milwaukee (Philadelphia vs Milwaukee) land in the 10-20¢ bucket at game start (2026-06-12)?
Sooth_QGen#be6677faf82a	Will the Kalshi YES mid-market price for A's (A's vs Houston) land in the 30-40¢ bucket at game start (2026-06-06)?
Sooth_QGen#be8ee0e4c68d	Will the Kalshi YES mid-market price for Atlanta (Pittsburgh vs Atlanta) land in the 40-50¢ bucket at game start (2026-06-07)?
Sooth_QGen#bea4bbb89247	Will the Kalshi YES mid-market price for Miami (Miami vs Washington) land in the 30-40¢ bucket at game start (2026-06-03)?
Sooth_QGen#beb094e7888a	Will the Kalshi YES mid-market price for Cincinnati (Cincinnati vs San Diego) land in the 10-20¢ bucket at game start (2026-06-09)?
Sooth_QGen#beb0959e709a	Will the Kalshi YES mid-market price for Carolina (Will Carolina win the Chicago vs Carolina Pro Football game) land in the 80-90¢ bucket at game start (2026-09-13)?
Sooth_QGen#becc94cca43c	Will the Kalshi YES mid-market price for Seattle (Seattle vs Baltimore) land in the 80-90¢ bucket at game start (2026-06-08)?
Sooth_QGen#befd67742849	Will the Kalshi YES mid-market price for Baltimore (Baltimore vs Toronto) land in the 10-20¢ bucket at game start (2026-06-06)?
Sooth_QGen#bf00fccb73ce	Will the Kalshi YES mid-market price for Miami (Tampa Bay vs Miami) land in the 60-70¢ bucket at game start (2026-06-07)?
Sooth_QGen#bf0129e765de	Will the Kalshi YES mid-market price for Kansas City (Kansas City vs Texas) land in the 60-70¢ bucket at game start (2026-05-31)?
Sooth_QGen#bf0d6b448b1b	Will the Kalshi YES mid-market price for Minnesota (Kansas City vs Minnesota) land in the 10-20¢ bucket at game start (2026-06-07)?
Sooth_QGen#bf0f770f0e30	Will the Kalshi YES mid-market price for Cleveland (Cleveland vs New York Y) land in the 80-90¢ bucket at game start (2026-06-04)?
Sooth_QGen#bf179aa657ad	Will the Kalshi YES mid-market price for New York (Game 4: San Antonio at New York) land in the 50-60¢ bucket at game start (2026-06-11)?
Sooth_QGen#bf239c2362a6	Will the Kalshi YES mid-market price for Houston (Houston vs Los Angeles A) land in the 60-70¢ bucket at game start (2026-06-11)?
Sooth_QGen#bf3a887aaf77	Will the Kalshi YES mid-market price for Toronto (Baltimore vs Toronto) land in the 60-70¢ bucket at game start (2026-06-07)?
Sooth_QGen#bf408fbb3363	Will the Kalshi YES mid-market price for Minnesota (Minnesota vs Detroit) land in the 30-40¢ bucket at game start (2026-06-09)?
Sooth_QGen#bf454ede78f6	Will the Kalshi YES mid-market price for Cleveland (New York Y vs Cleveland) land in the 30-40¢ bucket at game start (2026-06-08)?
Sooth_QGen#bf4ff7264349	Will the Kalshi YES mid-market price for Minnesota (St. Louis vs Minnesota) land in the 60-70¢ bucket at game start (2026-06-13)?
Sooth_QGen#bf65040c1f8e	Will the Kalshi YES mid-market price for Texas (Texas vs Boston) land in the 20-30¢ bucket at game start (2026-06-14)?
Sooth_QGen#bf69a58f597d	Will the Kalshi YES mid-market price for Atlanta (Toronto vs Atlanta) land in the 40-50¢ bucket at game start (2026-06-03)?
Sooth_QGen#bf8929e85460	Will the Kalshi YES mid-market price for Cincinnati (Cincinnati vs St. Louis) land in the 20-30¢ bucket at game start (2026-06-07)?
Sooth_QGen#bf8f852be8e1	Will the Kalshi YES mid-market price for Seattle (Seattle vs Baltimore) land in the 20-30¢ bucket at game start (2026-06-10)?
Sooth_QGen#bfac1a1d2019	Will the Kalshi YES mid-market price for Chicago WS (Detroit vs Chicago WS) land in the 20-30¢ bucket at game start (2026-05-30)?
Sooth_QGen#bfb05e439985	Will the Kalshi YES mid-market price for Boston (Texas vs Boston) land in the 80-90¢ bucket at game start (2026-06-13)?
Sooth_QGen#bfbb77695be2	Will the Kalshi YES mid-market price for Chicago C (A's vs Chicago C) land in the 80-90¢ bucket at game start (2026-06-03)?
Sooth_QGen#bfd658b9f2ef	Will the Kalshi YES mid-market price for Cincinnati (Cincinnati vs San Diego) land in the 40-50¢ bucket at game start (2026-06-10)?
Sooth_QGen#bfea68f5379c	Will the Kalshi YES mid-market price for Pittsburgh (Pittsburgh vs Atlanta) land in the 20-30¢ bucket at game start (2026-06-05)?
Sooth_QGen#bffc9e4647af	Will the Kalshi YES mid-market price for Los Angeles A (Los Angeles A vs Los Angeles D) land in the 80-90¢ bucket at game start (2026-06-06)?
Sooth_QGen#c0060a232029	Will the Kalshi YES mid-market price for Detroit (Detroit vs Chicago WS) land in the 10-20¢ bucket at game start (2026-05-30)?
Sooth_QGen#c021b649a951	Will the Kalshi YES mid-market price for Miami (Will Miami win the Miami vs Las Vegas Pro Football game) land in the 70-80¢ bucket at game start (2026-09-13)?
Sooth_QGen#c0292cb2814f	Will the Kalshi YES mid-market price for Boston (Texas vs Boston) land in the 0-10¢ bucket at game start (2026-06-13)?
Sooth_QGen#c034135498fa	Will the Kalshi YES mid-market price for Kansas City (Kansas City vs Texas) land in the 60-70¢ bucket at game start (2026-05-30)?
Sooth_QGen#c03e9f055550	Will the Kalshi YES mid-market price for Washington (Seattle vs Washington) land in the 10-20¢ bucket at game start (2026-06-14)?
Sooth_QGen#c041fbb2eafc	Will the Kalshi YES mid-market price for Miami (Miami vs Washington) land in the 90-100¢ bucket at game start (2026-06-01)?
Sooth_QGen#c0493900bbb7	Will the Kalshi YES mid-market price for Pittsburgh (Pittsburgh vs A's) land in the 20-30¢ bucket at game start (2026-06-16)?
Sooth_QGen#c055c4e9ccfa	Will the Kalshi YES mid-market price for Milwaukee (Milwaukee vs Houston) land in the 30-40¢ bucket at game start (2026-05-30)?
Sooth_QGen#c06cdd5d0508	Will the Kalshi YES mid-market price for San Diego (San Diego vs Baltimore) land in the 40-50¢ bucket at game start (2026-06-12)?
Sooth_QGen#c06fd9ee0b3f	Will the Kalshi YES mid-market price for Baltimore (San Diego vs Baltimore) land in the 20-30¢ bucket at game start (2026-06-12)?
Sooth_QGen#c07f65bbd224	Will the Kalshi YES mid-market price for Washington (Miami vs Washington) land in the 40-50¢ bucket at game start (2026-06-02)?
Sooth_QGen#c08a50f71e2a	Will the Kalshi YES mid-market price for Cleveland (Cleveland vs Texas) land in the 70-80¢ bucket at game start (2026-06-07)?
Sooth_QGen#c08c7d1f3f04	Will the Kalshi YES mid-market price for Atlanta (Toronto vs Atlanta) land in the 90-100¢ bucket at game start (2026-06-03)?
Sooth_QGen#c08ee2294330	Will the Kalshi YES mid-market price for Arizona (Arizona vs Cincinnati) land in the 50-60¢ bucket at game start (2026-06-12)?
Sooth_QGen#c091e536957c	Will the Kalshi YES mid-market price for Detroit (Detroit vs Tampa Bay) land in the 40-50¢ bucket at game start (2026-06-01)?
Sooth_QGen#c096abcca274	Will the Kalshi YES mid-market price for Arizona (Los Angeles D vs Arizona) land in the 10-20¢ bucket at game start (2026-06-05)?
Sooth_QGen#c0b3e2b251cb	Will the Kalshi YES mid-market price for Detroit (Detroit vs Tampa Bay) land in the 50-60¢ bucket at game start (2026-06-01)?
Sooth_QGen#c0c7577242bb	Will the Kalshi YES mid-market price for Houston (Pittsburgh vs Houston) land in the 20-30¢ bucket at game start (2026-06-05)?
Sooth_QGen#c0cec4bdba54	Will the Kalshi YES mid-market price for Cincinnati (Kansas City vs Cincinnati) land in the 90-100¢ bucket at game start (2026-06-03)?
Sooth_QGen#c0d65f7ca1c0	Will the Kalshi YES mid-market price for Los Angeles A (Colorado vs Los Angeles A) land in the 80-90¢ bucket at game start (2026-06-03)?
Sooth_QGen#c0e0464ba31c	Will the Kalshi YES mid-market price for Washington (Miami vs Washington) land in the 30-40¢ bucket at game start (2026-06-02)?
Sooth_QGen#c0ecadfbc131	Will the Kalshi YES mid-market price for Minnesota (St. Louis vs Minnesota) land in the 0-10¢ bucket at game start (2026-06-13)?
Sooth_QGen#c1288c055f06	Will the Kalshi YES mid-market price for Toronto (Philadelphia vs Toronto) land in the 80-90¢ bucket at game start (2026-06-09)?
Sooth_QGen#c12bfcb8a035	Will the Kalshi YES mid-market price for St. Louis (St. Louis vs New York M) land in the 0-10¢ bucket at game start (2026-06-10)?
Sooth_QGen#c12ca1d9e053	Will the Kalshi YES mid-market price for Washington (Seattle vs Washington) land in the 20-30¢ bucket at game start (2026-06-13)?
Sooth_QGen#c145ecbe5468	Will the Kalshi YES mid-market price for Miami (Miami vs Philadelphia) land in the 40-50¢ bucket at game start (2026-06-15)?
Sooth_QGen#c159840e486b	Will the Kalshi YES mid-market price for San Francisco (San Francisco vs Colorado) land in the 20-30¢ bucket at game start (2026-05-31)?
Sooth_QGen#c166e1864a27	Will the Kalshi YES mid-market price for Las Vegas (Will Las Vegas win the Miami vs Las Vegas Pro Football game) land in the 70-80¢ bucket at game start (2026-09-13)?
Sooth_QGen#c16ca36215ad	Will the Kalshi YES mid-market price for Texas (Kansas City vs Texas) land in the 10-20¢ bucket at game start (2026-05-30)?
Sooth_QGen#c18aae3cf415	Will the Kalshi YES mid-market price for Jacksonville (Will Jacksonville win the Cleveland vs Jacksonville Pro Football game) land in the 20-30¢ bucket at game start (2026-09-13)?
Sooth_QGen#c19746623e46	Will the Kalshi YES mid-market price for Atlanta (Atlanta vs Chicago WS) land in the 0-10¢ bucket at game start (2026-06-09)?
Sooth_QGen#c1dabd77aec9	Will the Kalshi YES mid-market price for Seattle (Seattle vs Detroit) land in the 10-20¢ bucket at game start (2026-06-07)?
Sooth_QGen#c1e854d32328	Will the Kalshi YES mid-market price for Detroit (Will Detroit win the New Orleans vs Detroit Pro Football game) land in the 20-30¢ bucket at game start (2026-09-13)?
Sooth_QGen#c1ec7e2e67e6	Will the Kalshi YES mid-market price for Seattle (Seattle vs Detroit) land in the 30-40¢ bucket at game start (2026-06-05)?
Sooth_QGen#c1f3a2b2ffb2	Will the Kalshi YES mid-market price for Washington (Miami vs Washington) land in the 40-50¢ bucket at game start (2026-06-03)?
Sooth_QGen#c1f9c81d1f89	Will the Kalshi YES mid-market price for New York M (New York M vs Seattle) land in the 0-10¢ bucket at game start (2026-06-03)?
Sooth_QGen#c1fbc6319ad2	Will the Kalshi YES mid-market price for Tampa Bay (Tampa Bay vs Miami) land in the 80-90¢ bucket at game start (2026-06-07)?
Sooth_QGen#c20652a40ffb	Will the Kalshi YES mid-market price for New York M (St. Louis vs New York M) land in the 60-70¢ bucket at game start (2026-06-10)?
Sooth_QGen#c20907c74877	Will the Kalshi YES mid-market price for Chicago C (Chicago C vs Colorado) land in the 70-80¢ bucket at game start (2026-06-11)?
Sooth_QGen#c221563d6542	Will the Kalshi YES mid-market price for Buffalo (Will Buffalo win the Buffalo vs Houston Pro Football game) land in the 50-60¢ bucket at game start (2026-09-13)?
Sooth_QGen#c2310d6a7838	Will the Kalshi YES mid-market price for New York Y (Boston vs New York Y) land in the 20-30¢ bucket at game start (2026-06-07)?
Sooth_QGen#c232df527190	Will the Kalshi YES mid-market price for Pittsburgh (Pittsburgh vs Atlanta) land in the 70-80¢ bucket at game start (2026-06-05)?
Sooth_QGen#c249fc91303c	Will the Kalshi YES mid-market price for Pittsburgh (Miami vs Pittsburgh) land in the 0-10¢ bucket at game start (2026-06-13)?
Sooth_QGen#c24d5a9cd39a	Will the Kalshi YES mid-market price for Los Angeles A (Houston vs Los Angeles A) land in the 50-60¢ bucket at game start (2026-06-09)?
Sooth_QGen#c251c0cf4b2e	Will the Kalshi YES mid-market price for Cleveland (Cleveland vs New York Y) land in the 90-100¢ bucket at game start (2026-06-02)?
Sooth_QGen#c25d20b73986	Will the Kalshi YES mid-market price for San Diego (San Diego vs Washington) land in the 40-50¢ bucket at game start (2026-05-29)?
Sooth_QGen#c25d3dac20da	Will the Kalshi YES mid-market price for Cincinnati (Kansas City vs Cincinnati) land in the 10-20¢ bucket at game start (2026-06-03)?
Sooth_QGen#c2729df5da6b	Will the Kalshi YES mid-market price for San Diego (San Diego vs Baltimore) land in the 70-80¢ bucket at game start (2026-06-14)?
Sooth_QGen#c27ee4772deb	Will the Kalshi YES mid-market price for Washington (Seattle vs Washington) land in the 10-20¢ bucket at game start (2026-06-13)?
Sooth_QGen#c28f14ad389c	Will the Kalshi YES mid-market price for St. Louis (Texas vs St. Louis) land in the 60-70¢ bucket at game start (2026-06-01)?
Sooth_QGen#c29a532169f2	Will the Kalshi YES mid-market price for Kansas City (Houston vs Kansas City) land in the 40-50¢ bucket at game start (2026-06-13)?
Sooth_QGen#c2a56bba892b	Will the Kalshi YES mid-market price for St. Louis (St. Louis vs Minnesota) land in the 30-40¢ bucket at game start (2026-06-13)?
Sooth_QGen#c2aa0c073684	Will the Kalshi YES mid-market price for Detroit (Detroit vs Chicago WS) land in the 40-50¢ bucket at game start (2026-05-30)?
Sooth_QGen#c2ba90e87261	Will the Kalshi YES mid-market price for Arizona (Arizona vs Cincinnati) land in the 10-20¢ bucket at game start (2026-06-14)?
Sooth_QGen#c2bbfbcc6dfe	Will the Kalshi YES mid-market price for Washington (Miami vs Washington) land in the 60-70¢ bucket at game start (2026-06-03)?
Sooth_QGen#c2c9ddc52187	Will the Kalshi YES mid-market price for Washington (Miami vs Washington) land in the 0-10¢ bucket at game start (2026-06-03)?
Sooth_QGen#c2d0dcbd1fbb	Will the Kalshi YES mid-market price for St. Louis (St. Louis vs Minnesota) land in the 40-50¢ bucket at game start (2026-06-14)?
Sooth_QGen#c2d6997b10b8	Will the Kalshi YES mid-market price for New York Y (New York Y vs A's) land in the 10-20¢ bucket at game start (2026-05-31)?
Sooth_QGen#c2fdf4461e66	Will the Kalshi YES mid-market price for St. Louis (St. Louis vs New York M) land in the 10-20¢ bucket at game start (2026-06-10)?
Sooth_QGen#c303770e0ba2	Will the Kalshi YES mid-market price for Minnesota (St. Louis vs Minnesota) land in the 50-60¢ bucket at game start (2026-06-13)?
Sooth_QGen#c30d2a4bd25c	Will the Kalshi YES mid-market price for Pittsburgh (Los Angeles D vs Pittsburgh) land in the 50-60¢ bucket at game start (2026-06-11)?
Sooth_QGen#c3127ecc93bf	Will the Kalshi YES mid-market price for Cincinnati (Cincinnati vs St. Louis) land in the 10-20¢ bucket at game start (2026-06-06)?
Sooth_QGen#c3236a4a4584	Will the Kalshi YES mid-market price for Arizona (Arizona vs Miami) land in the 40-50¢ bucket at game start (2026-06-09)?
Sooth_QGen#c32e1b13dd82	Will the Kalshi YES mid-market price for Chicago C (A's vs Chicago C) land in the 90-100¢ bucket at game start (2026-06-04)?
Sooth_QGen#c330d1433d9b	Will the Kalshi YES mid-market price for San Diego (New York M vs San Diego) land in the 40-50¢ bucket at game start (2026-06-07)?
Sooth_QGen#c350e9302a8c	Will the Kalshi YES mid-market price for Pittsburgh (Minnesota vs Pittsburgh) land in the 70-80¢ bucket at game start (2026-05-31)?
Sooth_QGen#c35632c62264	Will the Kalshi YES mid-market price for Detroit (Minnesota vs Detroit) land in the 80-90¢ bucket at game start (2026-06-09)?
Sooth_QGen#c35b19829cb5	Will the Kalshi YES mid-market price for Cleveland (New York Y vs Cleveland) land in the 10-20¢ bucket at game start (2026-06-08)?
Sooth_QGen#c35ea8ecbb15	Will the Kalshi YES mid-market price for Chicago C (Chicago C vs St. Louis) land in the 30-40¢ bucket at game start (2026-05-30)?
Sooth_QGen#c36190bb2a16	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles D vs Pittsburgh) land in the 30-40¢ bucket at game start (2026-06-11)?
Sooth_QGen#c362c150735e	Will the Kalshi YES mid-market price for St. Louis (Cincinnati vs St. Louis) land in the 90-100¢ bucket at game start (2026-06-06)?
Sooth_QGen#c373a73a75f3	Will the Kalshi YES mid-market price for New York Y (New York Y vs Toronto) land in the 50-60¢ bucket at game start (2026-06-14)?
Sooth_QGen#c374f0ea60b7	Will the Kalshi YES mid-market price for Houston (Milwaukee vs Houston) land in the 0-10¢ bucket at game start (2026-05-30)?
Sooth_QGen#c38b2c8fd5f5	Will the Kalshi YES mid-market price for New York Y (New York Y vs Toronto) land in the 40-50¢ bucket at game start (2026-06-12)?
Sooth_QGen#c38c95a19ad2	Will the Kalshi YES mid-market price for Chicago WS (Los Angeles D vs Chicago WS) land in the 90-100¢ bucket at game start (2026-06-12)?
Sooth_QGen#c393dbe978f8	Will the Kalshi YES mid-market price for New York Y (New York Y vs Toronto) land in the 90-100¢ bucket at game start (2026-06-14)?
Sooth_QGen#c397d4329ef8	Will the Kalshi YES mid-market price for San Diego (New York M vs San Diego) land in the 30-40¢ bucket at game start (2026-06-06)?
Sooth_QGen#c39ec0bee6a4	Will the Kalshi YES mid-market price for Cleveland (Will Cleveland win the Cleveland vs Jacksonville Pro Football game) land in the 80-90¢ bucket at game start (2026-09-13)?
Sooth_QGen#c3e4e3f9ee6d	Will the Kalshi YES mid-market price for Seattle (Seattle vs A's) land in the 70-80¢ bucket at game start (2026-05-27)?
Sooth_QGen#c407eaa700b4	Will the Kalshi YES mid-market price for San Francisco (Chicago C vs San Francisco) land in the 20-30¢ bucket at game start (2026-06-14)?
Sooth_QGen#c40ade860640	Will the Kalshi YES mid-market price for Seattle (Seattle vs Detroit) land in the 20-30¢ bucket at game start (2026-06-05)?
Sooth_QGen#c41f33ff2779	Will the Kalshi YES mid-market price for Arizona (Arizona vs Cincinnati) land in the 0-10¢ bucket at game start (2026-06-14)?
Sooth_QGen#c440dd3cff73	Will the Kalshi YES mid-market price for Miami (Tampa Bay vs Miami) land in the 50-60¢ bucket at game start (2026-06-06)?
Sooth_QGen#c4511b8c7b5b	Will the Kalshi YES mid-market price for Philadelphia (San Diego vs Philadelphia) land in the 0-10¢ bucket at game start (2026-06-02)?
